"intrctn_enq_id"	"intrctn_id"	"intrctn_dttm"	"intrctn_ln_item_seq_num"	"prev_intrctn_id"	"prev_intrctn_dttm"	"promo_ofr_id"	"promo_ofr_ref_int_id"	"promo_initv_id"	"promo_initv_ref_int_id"	"intrctn_type"	"intrctn_dirctn"	"intrctn_ctgry"	"intrctn_sub_ctgry"	"intrctn_ctgry_id"	"intrctn_reason"	"intrctn_begin_dttm"	"intrctn_end_dttm"	"terminal_nm"	"act_type_id"	"act_type_cd"	"act_type"	"act_id"	"emp_id"	"emp_nm"	"chnl_id"	"chnl_cd"	"chnl_nm"	"tch_pnt_id"	"tch_pnt_cd"	"tch_pnt_nm"	"cust_id"	"cust_ref_int_id"	"cust_nm"	"bsn_unit_id"	"bsn_unit_cd"	"bsn_unit_nm"	"locn_id"	"locn_cd"	"locn_nm"	"item_id"	"item_ref_int_id"	"item_nm"	"mrhrc_hier_grp_id"	"mrhrc_hier_grp_nm"	"st_id"	"st_cd"	"ofr_intrctn_type"	"intrctn_event"	"item_intrctn_type"	"intrctn_desc"	"batch_run_id"	"job_run_id"	"src_sys_id"	"src_sys_nm"	"tenant_id"	"rec_creat_by"	"rec_creat_dttm"
" 199405161415400175 "	"199405161415400175"	"1994-05-16 08:53:30"	3	"199405161414400175"	"1994-05-16 07:57:04"	"ID1618150003"	1618150003	"ID914920003"	914920003	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1994-05-16 08:53:30"	"1994-05-16 08:53:30"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19940516103200200	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400175"	400175	"Amina Crosby"	200040	"BSN_200040"	"SITE00040"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130438"	5130438	"English"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"Mobile_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1994-05-16 08:53:30"
" 199405161410400025 "	"199405161410400025"	"1994-05-16 09:04:04"	3	"199405161405400025"	"1994-05-16 08:11:16"	"ID1618150006"	1618150006	"ID914920006"	914920006	"cart_abondoned"	"INBOUND"	"ENQUIRY"	"EXIT"	"INTCATID_010"	"PURCHASE"	"1994-05-16 09:04:04"	"1994-05-16 09:04:04"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19940516103200000	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400025"	400025	"Jack Bates"	200033	"BSN_200033"	"SITE00033"	200002	"WEB_200002"	"N_WEB_A00002"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"OPPORTUNITY"	"Mobile_CartAbondoned"	"PURCHASE"	"Displays dis-satisfaction"			"SRC1"		100001		"1994-05-16 09:04:04"
" 199405161208400145 "	"199405161208400145"	"1994-05-16 09:36:44"	1	"199405161416400145"	"1994-05-13 11:53:56"	"ID1618150005"	1618150005	"ID914920005"	914920005	"Connect"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1994-05-16 09:36:44"	"1994-05-16 09:36:44"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19940516103200100	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400145"	400145	"Aryan Burgess"	200048	"BSN_200048"	"SITE00048"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"SUSPECT"	"Soc_Connect"	"AWARENESS"	"Connect to the website"			"SRC1"		100001		"1994-05-16 09:36:44"
" 199405161415400091 "	"199405161415400091"	"1994-05-16 09:41:06"	2	"199405161404400091"	"1994-05-16 08:48:04"	"ID1618150003"	1618150003	"ID914920003"	914920003	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1994-05-16 09:41:06"	"1994-05-16 09:41:06"	"COUNTER_NO_6"	12090001	"CD12090001"	"INTERACTION"	19940516103200100	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400091"	400091	"Israel Watts"	200049	"BSN_200049"	"SITE00049"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130325"	5130325	"Evok"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"Mobile_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1994-05-16 09:41:06"
" 199405161415400151 "	"199405161415400151"	"1994-05-16 09:42:14"	3	"199405161404400151"	"1994-05-16 08:39:00"	"ID1618150003"	1618150003	"ID914920003"	914920003	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1994-05-16 09:42:14"	"1994-05-16 09:42:14"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19940516103200200	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400151"	400151	"Eleanor Cross"	200033	"BSN_200033"	"SITE00033"	200007	"WEB_200007"	"N_WEB_A00007"	"CD5130100"	5130100	"UA65KS9000"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"Mobile_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1994-05-16 09:42:14"
" 199405161410400175 "	"199405161410400175"	"1994-05-16 09:52:12"	4	"199405161415400175"	"1994-05-16 08:53:30"	"ID1618150006"	1618150006	"ID914920006"	914920006	"cart_abondoned"	"INBOUND"	"ENQUIRY"	"EXIT"	"INTCATID_010"	"PURCHASE"	"1994-05-16 09:52:12"	"1994-05-16 09:52:12"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19940516103200200	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400175"	400175	"Amina Crosby"	200017	"BSN_200017"	"SITE00017"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"OPPORTUNITY"	"Mobile_CartAbondoned"	"PURCHASE"	"Displays dis-satisfaction"			"SRC1"		100001		"1994-05-16 09:52:12"
" 199405151403400025 "	"199405151403400025"	"1994-05-15 10:16:54"	4	"199405151410400025"	"1994-05-16 09:04:04"	"ID1618150001"	1618150001	"ID914920001"	914920001	"product_review"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 10:16:54"	"1994-05-15 10:16:54"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19940515103200000	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400025"	400025	"Jack Bates"	200018	"BSN_200018"	"SITE00018"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"Mobile_ProductReview"	"ENGAGE"	"Post purchase activity by customer"			"SRC1"		100001		"1994-05-15 10:16:54"
" 199405151417400175 "	"199405151417400175"	"1994-05-15 10:45:52"	5	"199405151410400175"	"1994-05-16 09:52:12"	"ID1618150003"	1618150003	"ID914920003"	914920003	"response_to_survey"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 10:45:52"	"1994-05-15 10:45:52"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19940515103200200	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400175"	400175	"Amina Crosby"	200002	"BSN_200002"	"SITE00002"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"Mobile_ResponseToSurvey"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1994-05-15 10:45:52"
" 199405151410400151 "	"199405151410400151"	"1994-05-15 10:49:06"	4	"199405151415400151"	"1994-05-16 09:42:14"	"ID1618150003"	1618150003	"ID914920003"	914920003	"cart_abondoned"	"INBOUND"	"ENQUIRY"	"EXIT"	"INTCATID_010"	"PURCHASE"	"1994-05-15 10:49:06"	"1994-05-15 10:49:06"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19940515103200200	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400151"	400151	"Eleanor Cross"	200049	"BSN_200049"	"SITE00049"	200010	"WEB_200010"	"N_WEB_A00010"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"OPPORTUNITY"	"Mobile_CartAbondoned"	"PURCHASE"	"Displays dis-satisfaction"			"SRC1"		100001		"1994-05-15 10:49:06"
" 199405151204400145 "	"199405151204400145"	"1994-05-15 10:52:10"	2	"199405151208400145"	"1994-05-16 09:36:44"	"ID1618150005"	1618150005	"ID914920005"	914920005	"share"	"INBOUND"	"ENQUIRY"	"PROMOTE"	"INTCATID_006"	"ENGAGE"	"1994-05-15 10:52:10"	"1994-05-15 10:52:10"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400145"	400145	"Aryan Burgess"	200005	"BSN_200005"	"SITE00005"	200011	"WEB_200011"	"N_WEB_A00011"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"EVANGELIST"	"Soc_Share"	"ENGAGE"	"Share the product to promote"			"SRC1"		100001		"1994-05-15 10:52:10"
" 199405151201400025 "	"199405151201400025"	"1994-05-15 10:52:48"	5	"199405151403400025"	"1994-05-15 10:16:54"	"ID1618150005"	1618150005	"ID914920005"	914920005	"like"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 10:52:48"	"1994-05-15 10:52:48"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19940515103200000	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400025"	400025	"Jack Bates"	200040	"BSN_200040"	"SITE00040"	200003	"WEB_200003"	"N_WEB_A00003"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"EVANGELIST"	"Soc_Like"	"ENGAGE"	"Feedback on Social Media"			"SRC1"		100001		"1994-05-15 10:52:48"
" 199405151410400091 "	"199405151410400091"	"1994-05-15 11:04:00"	3	"199405151415400091"	"1994-05-16 09:41:06"	"ID1618150003"	1618150003	"ID914920003"	914920003	"cart_abondoned"	"INBOUND"	"ENQUIRY"	"EXIT"	"INTCATID_010"	"PURCHASE"	"1994-05-15 11:04:00"	"1994-05-15 11:04:00"	"COUNTER_NO_6"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400091"	400091	"Israel Watts"	200034	"BSN_200034"	"SITE00034"	200005	"WEB_200005"	"N_WEB_A00005"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"OPPORTUNITY"	"Mobile_CartAbondoned"	"PURCHASE"	"Displays dis-satisfaction"			"SRC1"		100001		"1994-05-15 11:04:00"
" 199405151208400105 "	"199405151208400105"	"1994-05-15 11:41:36"	1	"199405151201400105"	"1994-05-13 08:51:50"	"ID1618150003"	1618150003	"ID914920003"	914920003	"Connect"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1994-05-15 11:41:36"	"1994-05-15 11:41:36"	"COUNTER_NO_1"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400105"	400105	"Konnor Kelley"	200019	"BSN_200019"	"SITE00019"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"SUSPECT"	"Soc_Connect"	"AWARENESS"	"Connect to the website"			"SRC1"		100001		"1994-05-15 11:41:36"
" 199405151403400151 "	"199405151403400151"	"1994-05-15 11:50:24"	5	"199405151410400151"	"1994-05-15 10:49:06"	"ID1618150003"	1618150003	"ID914920003"	914920003	"product_review"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 11:50:24"	"1994-05-15 11:50:24"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19940515103200200	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400151"	400151	"Eleanor Cross"	200005	"BSN_200005"	"SITE00005"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"Mobile_ProductReview"	"ENGAGE"	"Post purchase activity by customer"			"SRC1"		100001		"1994-05-15 11:50:24"
" 199405151403400091 "	"199405151403400091"	"1994-05-15 11:59:18"	4	"199405151410400091"	"1994-05-15 11:04:00"	"ID1618150001"	1618150001	"ID914920001"	914920001	"product_review"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 11:59:18"	"1994-05-15 11:59:18"	"COUNTER_NO_6"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400091"	400091	"Israel Watts"	200033	"BSN_200033"	"SITE00033"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"Mobile_ProductReview"	"ENGAGE"	"Post purchase activity by customer"			"SRC1"		100001		"1994-05-15 11:59:18"
" 199405151204400105 "	"199405151204400105"	"1994-05-15 12:56:54"	2	"199405151208400105"	"1994-05-15 11:41:36"	"ID1618150004"	1618150004	"ID914920004"	914920004	"share"	"INBOUND"	"ENQUIRY"	"PROMOTE"	"INTCATID_006"	"ENGAGE"	"1994-05-15 12:56:54"	"1994-05-15 12:56:54"	"COUNTER_NO_1"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400105"	400105	"Konnor Kelley"	200018	"BSN_200018"	"SITE00018"	200004	"WEB_200004"	"N_WEB_A00004"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"EVANGELIST"	"Soc_Share"	"ENGAGE"	"Share the product to promote"			"SRC1"		100001		"1994-05-15 12:56:54"
" 199405151208400139 "	"199405151208400139"	"1994-05-15 16:08:42"	1	"199405151416400139"	"1994-05-13 11:20:34"	"ID1618150003"	1618150003	"ID914920003"	914920003	"Connect"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1994-05-15 16:08:42"	"1994-05-15 16:08:42"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400139"	400139	"Emmalyn Tran"	200026	"BSN_200026"	"SITE00026"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"SUSPECT"	"Soc_Connect"	"AWARENESS"	"Connect to the website"			"SRC1"		100001		"1994-05-15 16:08:42"
" 199405151206400139 "	"199405151206400139"	"1994-05-15 17:11:54"	2	"199405151208400139"	"1994-05-15 16:08:42"	"ID1618150005"	1618150005	"ID914920005"	914920005	"view"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1994-05-15 17:11:54"	"1994-05-15 17:11:54"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400139"	400139	"Emmalyn Tran"	200040	"BSN_200040"	"SITE00040"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"LEAD"	"Soc_View"	"AWARENESS"	"Pre purchase activity by customer"			"SRC1"		100001		"1994-05-15 17:11:54"
" 199405151208400157 "	"199405151208400157"	"1994-05-15 18:18:14"	1	"199405151416400157"	"1994-05-13 12:04:58"	"ID1618150003"	1618150003	"ID914920003"	914920003	"Connect"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1994-05-15 18:18:14"	"1994-05-15 18:18:14"	"COUNTER_NO_1"	12090001	"CD12090001"	"INTERACTION"	19940515103200200	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400157"	400157	"Jordan Dotson"	200013	"BSN_200013"	"SITE00013"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"SUSPECT"	"Soc_Connect"	"AWARENESS"	"Connect to the website"			"SRC1"		100001		"1994-05-15 18:18:14"
" 199405151203400045 "	"199405151203400045"	"1994-05-15 18:50:52"	1	"199405151206400045"	"1994-05-13 01:33:20"	"ID1618150002"	1618150002	"ID914920002"	914920002	"pin"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1994-05-15 18:50:52"	"1994-05-15 18:50:52"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19940515103200000	50001	"CD50001"	380004	"CD380004"	"Pinterest"	200001	"CD200001"	"Social Media"	"CUST400045"	400045	"Shania Hodge"	200027	"BSN_200027"	"SITE00027"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"SUSPECT"	"Soc_Pin"	"AWARENESS"	"Pin to the website"			"SRC1"		100001		"1994-05-15 18:50:52"
" 199405151201400157 "	"199405151201400157"	"1994-05-15 19:23:24"	2	"199405151208400157"	"1994-05-15 18:18:14"	"ID1618150004"	1618150004	"ID914920004"	914920004	"like"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 19:23:24"	"1994-05-15 19:23:24"	"COUNTER_NO_1"	12090001	"CD12090001"	"INTERACTION"	19940515103200200	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400157"	400157	"Jordan Dotson"	200019	"BSN_200019"	"SITE00019"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"EVANGELIST"	"Soc_Like"	"ENGAGE"	"Feedback on Social Media"			"SRC1"		100001		"1994-05-15 19:23:24"
" 199405151206400045 "	"199405151206400045"	"1994-05-15 19:40:04"	2	"199405151203400045"	"1994-05-15 18:50:52"	"ID1618150005"	1618150005	"ID914920005"	914920005	"view"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1994-05-15 19:40:04"	"1994-05-15 19:40:04"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19940515103200000	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400045"	400045	"Shania Hodge"	200046	"BSN_200046"	"SITE00046"	200004	"WEB_200004"	"N_WEB_A00004"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"LEAD"	"Soc_View"	"AWARENESS"	"Pre purchase activity by customer"			"SRC1"		100001		"1994-05-15 19:40:04"
" 199405151203400111 "	"199405151203400111"	"1994-05-15 19:59:30"	1	"199405151207400111"	"1994-05-13 07:05:04"	"ID1618150001"	1618150001	"ID914920001"	914920001	"pin"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1994-05-15 19:59:30"	"1994-05-15 19:59:30"	"COUNTER_NO_2"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380004	"CD380004"	"Pinterest"	200001	"CD200001"	"Social Media"	"CUST400111"	400111	"Colby Gill"	200047	"BSN_200047"	"SITE00047"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"SUSPECT"	"Soc_Pin"	"AWARENESS"	"Pin to the website"			"SRC1"		100001		"1994-05-15 19:59:30"
" 199405151205400111 "	"199405151205400111"	"1994-05-15 20:55:22"	2	"199405151203400111"	"1994-05-15 19:59:30"	"ID1618150005"	1618150005	"ID914920005"	914920005	"comment"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 20:55:22"	"1994-05-15 20:55:22"	"COUNTER_NO_2"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400111"	400111	"Colby Gill"	200018	"BSN_200018"	"SITE00018"	200005	"WEB_200005"	"N_WEB_A00005"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"EVANGELIST"	"Soc_Comment"	"ENGAGE"	"Displaying View for the product"			"SRC1"		100001		"1994-05-15 20:55:22"
" 199405151202400146 "	"199405151202400146"	"1994-05-15 22:39:34"	1	"199405151205400146"	"1994-05-13 10:21:12"	"ID1618150006"	1618150006	"ID914920006"	914920006	"tweet"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 22:39:34"	"1994-05-15 22:39:34"	"COUNTER_NO_9"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380002	"CD380002"	"Twitter"	200001	"CD200001"	"Social Media"	"CUST400146"	400146	"Ronan Patterson"	200013	"BSN_200013"	"SITE00013"	200007	"WEB_200007"	"N_WEB_A00007"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"EVANGELIST"	"Soc_Tweet"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1994-05-15 22:39:34"
" 199405151401400133 "	"199405151401400133"	"1994-05-15 22:46:14"	1	"199405151403400133"	"1994-05-13 09:50:48"	"ID1618150006"	1618150006	"ID914920006"	914920006	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1994-05-15 22:46:14"	"1994-05-15 22:46:14"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400133"	400133	"Morgan Dixon"	200011	"BSN_200011"	"SITE00011"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"Mobilele_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1994-05-15 22:46:14"
" 199405151202400015 "	"199405151202400015"	"1994-05-15 23:01:04"	1	"199405151204400015"	"1994-05-13 23:12:04"	"ID1618150005"	1618150005	"ID914920005"	914920005	"tweet"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1994-05-15 23:01:04"	"1994-05-15 23:01:04"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19940515103200000	50001	"CD50001"	380002	"CD380002"	"Twitter"	200001	"CD200001"	"Social Media"	"CUST400015"	400015	"Cale Estes"	200005	"BSN_200005"	"SITE00005"	200011	"WEB_200011"	"N_WEB_A00011"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"EVANGELIST"	"Soc_Tweet"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1994-05-15 23:01:04"
" 199405151414400041 "	"199405151414400041"	"1994-05-15 23:39:46"	1	"199405151416400041"	"1994-05-13 02:21:56"	"ID1618150006"	1618150006	"ID914920006"	914920006	"offer_enquiry"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1994-05-15 23:39:46"	"1994-05-15 23:39:46"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19940515103200000	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400041"	400041	"Ivan Huffman"	200013	"BSN_200013"	"SITE00013"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130049"	5130049	"Core i3"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"Mobile_OfferEnquiry"	"AWARENESS"	"Looking for offers for purchase"			"SRC1"		100001		"1994-05-15 23:39:46"
" 199405151206400146 "	"199405151206400146"	"1994-05-15 23:41:50"	2	"199405151202400146"	"1994-05-15 22:39:34"	"ID1618150003"	1618150003	"ID914920003"	914920003	"view"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1994-05-15 23:41:50"	"1994-05-15 23:41:50"	"COUNTER_NO_9"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400146"	400146	"Ronan Patterson"	200043	"BSN_200043"	"SITE00043"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"LEAD"	"Soc_View"	"AWARENESS"	"Pre purchase activity by customer"			"SRC1"		100001		"1994-05-15 23:41:50"
" 199405151402400133 "	"199405151402400133"	"1994-05-15 23:53:46"	2	"199405151401400133"	"1994-05-15 22:46:14"	"ID1618150003"	1618150003	"ID914920003"	914920003	"product_enquiry"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1994-05-15 23:53:46"	"1994-05-15 23:53:46"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19940515103200100	50001	"CD50001"	380009	"CD380009"	"In-Store Shopping App"	200003	"CD200003"	"App"	"CUST400133"	400133	"Morgan Dixon"	200048	"BSN_200048"	"SITE00048"	200004	"WEB_200004"	"N_WEB_A00004"	"CD5130402"	5130402	"Agricultural Engineering"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"Mobile_ProductEnquiry"	"AWARENESS"	"Looking for purchase of item"			"SRC1"		100001		"1994-05-15 23:53:46"
" 199405161206400015 "	"199405161206400015"	"1994-05-16 00:06:38"	2	"199405161202400015"	"1994-05-15 23:01:04"	"ID1618150002"	1618150002	"ID914920002"	914920002	"view"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1994-05-16 00:06:38"	"1994-05-16 00:06:38"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19940516103200000	50001	"CD50001"	380006	"CD380006"	"Instagram"	200001	"CD200001"	"Social Media"	"CUST400015"	400015	"Cale Estes"	200048	"BSN_200048"	"SITE00048"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130001"	5130001	"NAN"	200003	"MRHRC L2 Group 3"	36	"S"	"LEAD"	"Soc_View"	"AWARENESS"	"Pre purchase activity by customer"			"SRC1"		100001		"1994-05-16 00:06:38"
