intrctn_sr_id,intrctn_id,intrctn_ln_item_seq_num,intrctn_dttm,prev_intrctn_id,prev_intrctn_dttm,intrctn_type,intrctn_dirctn,intrctn_ctgry,intrctn_sub_ctgry,intrctn_ctgry_id,intrctn_reason,intrctn_begin_dttm,intrctn_end_dttm,act_type_id,act_type_cd,act_type,act_id,emp_id,emp_cd,terminal_nm,chnl_id,chnl_cd,chnl_nm,tch_pnt_id,tch_pnt_cd,tch_pnt_nm,cust_id,cust_ref_int_id,cust_nm,bsn_unit_id,bsn_unit_cd,bsn_unit_nm,locn_id,locn_cd,locn_nm,item_id,item_ref_int_id,item_nm,mrhrc_hier_grp_id,mrhrc_hier_grp_nm,sev_type,prio_type,intrctn_desc,st_id,st_cd,ofr_intrctn_type,intrctn_event,serv_req_creat_dt,tgt_resln_dt,assign_to_emp,assign_to_emp_nm,assign_dt,cust_escln_flg,cust_escln_dt,closure_dt,closure_rmrks,reopen_dt,reopen_rsn,reopen_rmrks,batch_run_id,job_run_id,src_sys_id,src_sys_nm,tenant_id,rec_creat_by,rec_creat_dttm
199404101305300187,199404101305300187,1,1994-04-10 12:50:06,199404101305300187,1994-04-11 04:41:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 12:50:06,1994-04-10 12:50:06,12090003,CD12090003,SERVICE REQUEST,19940410103400187,50004,CD50004,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300187,300187,Galilea Atkins,200003,BSN_200003,SITE00003,200007,WEB_200007,N_WEB_A00007,CD5130421,5130421,Oral Surgery,200002,MRHRC L2 Group 2,LOW,LOW,Looking for purchase of item,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 12:50:06
199404101305300190,199404101305300190,1,1994-04-10 13:05:06,199404101305300190,1994-04-11 05:11:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 13:05:06,1994-04-10 13:05:06,12090003,CD12090003,SERVICE REQUEST,19940410103400190,50003,CD50003,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300190,300190,Emely Moss,200016,BSN_200016,SITE00016,200007,WEB_200007,N_WEB_A00007,CD5130296,5130296,Seiko,200002,MRHRC L2 Group 2,LOW,MEDIUM,Customer engagement towards brand,36,S,EVANGELIST,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 13:05:06
199404101305300195,199404101305300195,1,1994-04-10 13:32:04,199404101305300195,1994-04-11 06:05:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 13:32:04,1994-04-10 13:32:04,12090003,CD12090003,SERVICE REQUEST,19940410103400195,50002,CD50002,COUNTER_NO_6,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300195,300195,Meredith Holt,200031,BSN_200031,SITE00031,200009,WEB_200009,N_WEB_A00009,CD5130186,5130186,Art Silk,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Displays un-willingness to buy,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 13:32:04
199404101306300198,199404101306300198,1,1994-04-10 13:44:06,199404101306300198,1994-04-11 06:29:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 13:44:06,1994-04-10 13:44:06,12090003,CD12090003,SERVICE REQUEST,19940410103400198,50003,CD50003,COUNTER_NO_9,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300198,300198,Arabella Vinson,200035,BSN_200035,SITE00035,200006,WEB_200006,N_WEB_A00006,CD5130132,5130132,KA242PMX,200002,MRHRC L2 Group 2,HIGH,LOW,Displaying View for the product,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 13:44:06
199404101306300199,199404101306300199,8,1994-04-10 20:16:40,199404101111300199,1994-04-10 19:20:46,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 20:16:40,1994-04-10 20:16:40,12090003,CD12090003,SERVICE REQUEST,19940410103400199,50004,CD50004,COUNTER_NO_12,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300199,300199,Jazlyn Mann,200002,BSN_200002,SITE00002,200007,WEB_200007,N_WEB_A00007,CD5130183,5130183,Basic,200002,MRHRC L2 Group 2,LOW,MEDIUM,Redemption of points accrued,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 20:16:40
199404111305300196,199404111305300196,1,1994-04-11 13:10:02,199404111204300196,1994-04-10 15:48:14,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-11 13:10:02,1994-04-11 13:10:02,12090003,CD12090003,SERVICE REQUEST,19940411103400196,50003,CD50003,COUNTER_NO_9,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300196,300196,Jillian Mcfadden,200028,BSN_200028,SITE00028,200010,WEB_200010,N_WEB_A00010,CD5130050,5130050,Core i5,200002,MRHRC L2 Group 2,HIGH,LOW,Probable customer activity,36,S,SUSPECT,CC_ServiceRequest,1994-01-11 ,1994-01-13 ,50003,CD50003,1994-01-11 ,,,1994-01-13 ,Service Request Registered,1994-01-11 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-11 13:10:02
199404121305300069,199404121305300069,1,1994-04-12 07:54:54,199404121006300069,1994-04-10 04:53:58,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-12 07:54:54,1994-04-12 07:54:54,12090003,CD12090003,SERVICE REQUEST,19940412103400069,50003,CD50003,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300069,300069,Matteo Horne,200035,BSN_200035,SITE00035,200012,WEB_200012,N_WEB_A00012,CD5130062,5130062,V3 Core i3,200002,MRHRC L2 Group 2,LOW,HIGH,Displays interest in product,36,S,PROSPECT,CC_ServiceRequest,1994-01-12 ,1994-01-14 ,50003,CD50003,1994-01-12 ,,,1994-01-14 ,Service Request Registered,1994-01-12 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-12 07:54:54
199404121305300048,199404121305300048,7,1994-04-12 10:34:28,199404121111300048,1994-04-12 09:28:38,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-12 10:34:28,1994-04-12 10:34:28,12090003,CD12090003,SERVICE REQUEST,19940412103400048,50002,CD50002,COUNTER_NO_1,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300048,300048,Braylen Mcfadden,200007,BSN_200007,SITE00007,200012,WEB_200012,N_WEB_A00012,CD5130274,5130274,Enamel Work,200002,MRHRC L2 Group 2,MEDIUM,LOW,Redemption of points accrued,36,S,CUSTOMER,CC_ServiceRequest,1994-01-12 ,1994-01-14 ,50002,CD50002,1994-01-12 ,,,1994-01-14 ,Service Request Registered,1994-01-12 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-12 10:34:28
199404121305300084,199404121305300084,1,1994-04-12 10:55:48,199404121006300084,1994-04-10 05:51:40,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-12 10:55:48,1994-04-12 10:55:48,12090003,CD12090003,SERVICE REQUEST,19940412103400084,50004,CD50004,COUNTER_NO_9,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300084,300084,Dennis Ellis,200016,BSN_200016,SITE00016,200014,WEB_200014,N_WEB_A00014,CD5130316,5130316,Vive,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Redemption of points accrued,36,S,CUSTOMER,CC_ServiceRequest,1994-01-12 ,1994-01-14 ,50004,CD50004,1994-01-12 ,,,1994-01-14 ,Service Request Registered,1994-01-12 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-12 10:55:48
199404131306300050,199404131306300050,1,1994-04-13 08:46:30,199404131006300050,1994-04-10 01:43:08,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-13 08:46:30,1994-04-13 08:46:30,12090003,CD12090003,SERVICE REQUEST,19940413103400050,50003,CD50003,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300050,300050,Kyndal Holcomb,200023,BSN_200023,SITE00023,200007,WEB_200007,N_WEB_A00007,CD5130064,5130064,Pro Core i5,200002,MRHRC L2 Group 2,MEDIUM,MEDIUM,Net promotion of brand,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-13 ,1994-01-15 ,50003,CD50003,1994-01-13 ,,,1994-01-15 ,Complaint Registered,1994-01-13 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-13 08:46:30
199404121306300028,199404121306300028,6,1994-04-12 17:36:02,199404121111300028,1994-04-12 17:18:14,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-12 17:36:02,1994-04-12 17:36:02,12090003,CD12090003,SERVICE REQUEST,19940412103400028,50002,CD50002,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300028,300028,Anne Bauer,200017,BSN_200017,SITE00017,200011,WEB_200011,N_WEB_A00011,CD5130123,5130123,WT655QPNDRP,200002,MRHRC L2 Group 2,MEDIUM,MEDIUM,Redemption of points accrued,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-12 ,1994-01-14 ,50002,CD50002,1994-01-12 ,,,1994-01-14 ,Complaint Registered,1994-01-12 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-12 17:36:02
199404131306300086,199404131306300086,1,1994-04-13 08:55:34,199404131005300086,1994-04-10 06:39:42,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-13 08:55:34,1994-04-13 08:55:34,12090003,CD12090003,SERVICE REQUEST,19940413103400086,50003,CD50003,COUNTER_NO_12,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300086,300086,Karlie Pope,200002,BSN_200002,SITE00002,200008,WEB_200008,N_WEB_A00008,CD5130252,5130252,Hill Painting,200002,MRHRC L2 Group 2,LOW,LOW,Looking for offers for purchase,36,S,LEAD,CC_RaiseComplaints,1994-01-13 ,1994-01-15 ,50003,CD50003,1994-01-13 ,,,1994-01-15 ,Complaint Registered,1994-01-13 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-13 08:55:34
199404131305300133,199404131305300133,1,1994-04-13 19:34:58,199404131417300133,1994-04-10 10:47:18,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-13 19:34:58,1994-04-13 19:34:58,12090003,CD12090003,SERVICE REQUEST,19940413103400133,50004,CD50004,COUNTER_NO_12,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300133,300133,Jazmin Wilson,200012,BSN_200012,SITE00012,200006,WEB_200006,N_WEB_A00006,CD5130391,5130391,The Attic,200002,MRHRC L2 Group 2,LOW,MEDIUM,Post purchase activity by customer,36,S,EVANGELIST,CC_ServiceRequest,1994-01-13 ,1994-01-15 ,50004,CD50004,1994-01-13 ,,,1994-01-15 ,Service Request Registered,1994-01-13 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-13 19:34:58
199404131306300180,199404131306300180,1,1994-04-13 20:34:20,199404131205300180,1994-04-10 13:40:10,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-13 20:34:20,1994-04-13 20:34:20,12090003,CD12090003,SERVICE REQUEST,19940413103400180,50002,CD50002,COUNTER_NO_9,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300180,300180,Derek Alvarez,200004,BSN_200004,SITE00004,200001,WEB_200001,N_WEB_A00001,CD5130168,5130168,Solid Neck,200002,MRHRC L2 Group 2,HIGH,LOW,Feedback on Social Media,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-13 ,1994-01-15 ,50002,CD50002,1994-01-13 ,,,1994-01-15 ,Complaint Registered,1994-01-13 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-13 20:34:20
199404141305300018,199404141305300018,1,1994-04-14 03:11:40,199404141204300018,1994-04-10 23:16:40,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-14 03:11:40,1994-04-14 03:11:40,12090003,CD12090003,SERVICE REQUEST,19940414103400018,50004,CD50004,COUNTER_NO_7,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300018,300018,Chad Wyatt,200022,BSN_200022,SITE00022,200008,WEB_200008,N_WEB_A00008,CD5130400,5130400,Evok,200002,MRHRC L2 Group 2,HIGH,HIGH,Looking for purchase of item,36,S,LEAD,CC_ServiceRequest,1994-01-14 ,1994-01-16 ,50004,CD50004,1994-01-14 ,,,1994-01-16 ,Service Request Registered,1994-01-14 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-14 03:11:40
199404141306300138,199404141306300138,7,1994-04-14 04:16:00,199404141111300138,1994-04-14 03:48:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-14 04:16:00,1994-04-14 04:16:00,12090003,CD12090003,SERVICE REQUEST,19940414103400138,50004,CD50004,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300138,300138,Lilyana Grimes,200003,BSN_200003,SITE00003,200002,WEB_200002,N_WEB_A00002,CD5130322,5130322,Godrej Interio,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Redemption of points accrued,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-14 ,1994-01-16 ,50004,CD50004,1994-01-14 ,,,1994-01-16 ,Complaint Registered,1994-01-14 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-14 04:16:00
199404131305300124,199404131305300124,1,1994-04-13 14:02:46,199404131204300124,1994-04-10 08:14:50,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-13 14:02:46,1994-04-13 14:02:46,12090003,CD12090003,SERVICE REQUEST,19940413103400124,50004,CD50004,COUNTER_NO_6,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300124,300124,Allison Morris,200017,BSN_200017,SITE00017,200005,WEB_200005,N_WEB_A00005,CD5130423,5130423,Dental Hygiene,200002,MRHRC L2 Group 2,LOW,HIGH,Walked in to store,36,S,SUSPECT,CC_ServiceRequest,1994-01-13 ,1994-01-15 ,50004,CD50004,1994-01-13 ,,,1994-01-15 ,Service Request Registered,1994-01-13 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-13 14:02:46
199404131305300094,199404131305300094,1,1994-04-13 17:33:40,199404131306300094,1994-04-10 05:07:04,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-13 17:33:40,1994-04-13 17:33:40,12090003,CD12090003,SERVICE REQUEST,19940413103400094,50004,CD50004,COUNTER_NO_1,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300094,300094,Izabella David,200007,BSN_200007,SITE00007,200014,WEB_200014,N_WEB_A00014,CD5130274,5130274,Enamel Work,200002,MRHRC L2 Group 2,LOW,HIGH,Looking for purchase of item,36,S,LEAD,CC_ServiceRequest,1994-01-13 ,1994-01-15 ,50004,CD50004,1994-01-13 ,,,1994-01-15 ,Service Request Registered,1994-01-13 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-13 17:33:40
199404141305300041,199404141305300041,1,1994-04-14 06:06:34,199404141403300041,1994-04-12 16:15:42,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-14 06:06:34,1994-04-14 06:06:34,12090003,CD12090003,SERVICE REQUEST,19940414103400041,50003,CD50003,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300041,300041,Brooke Decker,200049,BSN_200049,SITE00049,200009,WEB_200009,N_WEB_A00009,CD5130122,5130122,WT725QPNDMP,200002,MRHRC L2 Group 2,LOW,MEDIUM,Net promotion of brand,36,S,EVANGELIST,CC_ServiceRequest,1994-01-14 ,1994-01-16 ,50003,CD50003,1994-01-14 ,,,1994-01-16 ,Service Request Registered,1994-01-14 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-14 06:06:34
199404141305300146,199404141305300146,1,1994-04-14 09:56:06,199404141416300146,1994-04-10 11:21:38,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-14 09:56:06,1994-04-14 09:56:06,12090003,CD12090003,SERVICE REQUEST,19940414103400146,50003,CD50003,COUNTER_NO_2,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300146,300146,Bethany Dejesus,200039,BSN_200039,SITE00039,200005,WEB_200005,N_WEB_A00005,CD5130270,5130270,Black Pottery,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Displays dis-satisfaction,36,S,OPPORTUNITY,CC_ServiceRequest,1994-01-14 ,1994-01-16 ,50003,CD50003,1994-01-14 ,,,1994-01-16 ,Service Request Registered,1994-01-14 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-14 09:56:06
199404141306300166,199404141306300166,1,1994-04-14 15:44:12,199404141207300166,1994-04-10 12:21:46,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-14 15:44:12,1994-04-14 15:44:12,12090003,CD12090003,SERVICE REQUEST,19940414103400166,50004,CD50004,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300166,300166,Jocelynn Melton,200033,BSN_200033,SITE00033,200014,WEB_200014,N_WEB_A00014,CD5130215,5130215,Digital Print,200002,MRHRC L2 Group 2,HIGH,LOW,Displays dis-satisfaction,36,S,OPPORTUNITY,CC_RaiseComplaints,1994-01-14 ,1994-01-16 ,50004,CD50004,1994-01-14 ,,,1994-01-16 ,Complaint Registered,1994-01-14 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-14 15:44:12
199404151306300075,199404151306300075,1,1994-04-15 09:00:22,199404151403300075,1994-04-10 05:27:34,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-15 09:00:22,1994-04-15 09:00:22,12090003,CD12090003,SERVICE REQUEST,19940415103400075,50002,CD50002,COUNTER_NO_6,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300075,300075,Jonah Walton,200037,BSN_200037,SITE00037,200002,WEB_200002,N_WEB_A00002,CD5130280,5130280,Enamel Work,200002,MRHRC L2 Group 2,LOW,MEDIUM,Share the product to promote,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-15 ,1994-01-17 ,50002,CD50002,1994-01-15 ,,,1994-01-17 ,Complaint Registered,1994-01-15 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-15 09:00:22
199404151305300078,199404151305300078,1,1994-04-15 09:38:58,199404151306300078,1994-04-10 03:37:04,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-15 09:38:58,1994-04-15 09:38:58,12090003,CD12090003,SERVICE REQUEST,19940415103400078,50004,CD50004,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300078,300078,Destiny Wooten,200015,BSN_200015,SITE00015,200008,WEB_200008,N_WEB_A00008,CD5130107,5130107,48JU6470,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Walked in to store,36,S,SUSPECT,CC_ServiceRequest,1994-01-15 ,1994-01-17 ,50004,CD50004,1994-01-15 ,,,1994-01-17 ,Service Request Registered,1994-01-15 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-15 09:38:58
199404151305300145,199404151305300145,1,1994-04-15 13:59:58,199404151403300145,1994-04-12 12:54:30,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-15 13:59:58,1994-04-15 13:59:58,12090003,CD12090003,SERVICE REQUEST,19940415103400145,50003,CD50003,COUNTER_NO_9,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300145,300145,Jakobe Hudson,200021,BSN_200021,SITE00021,200006,WEB_200006,N_WEB_A00006,CD5130268,5130268,Tanjore,200002,MRHRC L2 Group 2,HIGH,LOW,Walked in to store,36,S,SUSPECT,CC_ServiceRequest,1994-01-15 ,1994-01-17 ,50003,CD50003,1994-01-15 ,,,1994-01-17 ,Service Request Registered,1994-01-15 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-15 13:59:58
199404161306300169,199404161306300169,1,1994-04-16 09:21:44,199404161306300169,1994-04-10 11:26:06,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-16 09:21:44,1994-04-16 09:21:44,12090003,CD12090003,SERVICE REQUEST,19940416103400169,50002,CD50002,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300169,300169,Iker Cole,200019,BSN_200019,SITE00019,200011,WEB_200011,N_WEB_A00011,CD5130296,5130296,Seiko,200002,MRHRC L2 Group 2,MEDIUM,HIGH,Net promotion of brand,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-16 ,1994-01-18 ,50002,CD50002,1994-01-16 ,,,1994-01-18 ,Complaint Registered,1994-01-16 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-16 09:21:44
199404151305300065,199404151305300065,1,1994-04-15 16:27:34,199404151201300065,1994-04-13 19:41:46,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-15 16:27:34,1994-04-15 16:27:34,12090003,CD12090003,SERVICE REQUEST,19940415103400065,50002,CD50002,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300065,300065,Lucas Miles,200011,BSN_200011,SITE00011,200014,WEB_200014,N_WEB_A00014,CD5130163,5130163,Solid Neck,200002,MRHRC L2 Group 2,LOW,HIGH,Looking for purchase of item,36,S,LEAD,CC_ServiceRequest,1994-01-15 ,1994-01-17 ,50002,CD50002,1994-01-15 ,,,1994-01-17 ,Service Request Registered,1994-01-15 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-15 16:27:34
199404151306300099,199404151306300099,1,1994-04-15 23:37:28,199404151119300099,1994-04-13 18:19:54,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-15 23:37:28,1994-04-15 23:37:28,12090003,CD12090003,SERVICE REQUEST,19940415103400099,50004,CD50004,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300099,300099,Ross Bailey,200042,BSN_200042,SITE00042,200004,WEB_200004,N_WEB_A00004,CD5130219,5130219,Digital Print,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Feedback on Social Media,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-15 ,1994-01-17 ,50004,CD50004,1994-01-15 ,,,1994-01-17 ,Complaint Registered,1994-01-15 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-15 23:37:28
199404161305300031,199404161305300031,1,1994-04-16 11:46:56,199404161119300031,1994-04-14 10:18:02,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-16 11:46:56,1994-04-16 11:46:56,12090003,CD12090003,SERVICE REQUEST,19940416103400031,50004,CD50004,COUNTER_NO_5,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300031,300031,Cali Malone,200006,BSN_200006,SITE00006,200009,WEB_200009,N_WEB_A00009,CD5130199,5130199,Silk,200002,MRHRC L2 Group 2,LOW,HIGH,Evaluation of options by customer,36,S,PROSPECT,CC_ServiceRequest,1994-01-16 ,1994-01-18 ,50004,CD50004,1994-01-16 ,,,1994-01-18 ,Service Request Registered,1994-01-16 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-16 11:46:56
199404171306300043,199404171306300043,8,1994-04-17 00:03:44,199404171111300043,1994-04-16 23:46:54,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-17 00:03:44,1994-04-17 00:03:44,12090003,CD12090003,SERVICE REQUEST,19940417103400043,50002,CD50002,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300043,300043,Tia Ramos,200019,BSN_200019,SITE00019,200003,WEB_200003,N_WEB_A00003,CD5130013,5130013,430 Dual,200002,MRHRC L2 Group 2,LOW,HIGH,Redemption of points accrued,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-17 ,1994-01-19 ,50002,CD50002,1994-01-17 ,,,1994-01-19 ,Complaint Registered,1994-01-17 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-17 00:03:44
199404161306300095,199404161306300095,1,1994-04-16 12:30:28,199404161205300095,1994-04-14 16:50:06,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-16 12:30:28,1994-04-16 12:30:28,12090003,CD12090003,SERVICE REQUEST,19940416103400095,50004,CD50004,COUNTER_NO_2,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300095,300095,Dennis Robinson,200003,BSN_200003,SITE00003,200006,WEB_200006,N_WEB_A00006,CD5130241,5130241,Folk Painting,200002,MRHRC L2 Group 2,HIGH,LOW,Looking for offers for purchase,36,S,LEAD,CC_RaiseComplaints,1994-01-16 ,1994-01-18 ,50004,CD50004,1994-01-16 ,,,1994-01-18 ,Complaint Registered,1994-01-16 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-16 12:30:28
199404161306300038,199404161306300038,1,1994-04-16 12:49:32,199404161205300038,1994-04-14 00:44:54,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-16 12:49:32,1994-04-16 12:49:32,12090003,CD12090003,SERVICE REQUEST,19940416103400038,50002,CD50002,COUNTER_NO_5,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300038,300038,Brooklynn Houston,200015,BSN_200015,SITE00015,200011,WEB_200011,N_WEB_A00011,CD5130242,5130242,Black Pottery,200002,MRHRC L2 Group 2,MEDIUM,LOW,Looking for offers for purchase,36,S,LEAD,CC_RaiseComplaints,1994-01-16 ,1994-01-18 ,50002,CD50002,1994-01-16 ,,,1994-01-18 ,Complaint Registered,1994-01-16 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-16 12:49:32
