trans_id,trans_dttm,prev_trans_id,prev_trans_dttm,trans_type_id,trans_type_cd,trans_type_nm,act_type_id,act_type_cd,act_type,act_id,ret_locn_id,ret_locn_cd,ret_locn_nm,delv_locn_id,delv_locn_cd,delv_locn_nm,cust_id,cust_ref_int_id,cust_nm,ln_item_scan_cnt,ln_item_keyed_cnt,unit_cnt,recpt_dttm,chnl_id,chnl_cd,chnl_nm,tch_pnt_id,tch_pnt_cd,tch_pnt_nm,crncy_cd,frg_crncy_cd,tot_amt,tax_amt,net_amt,frg_crncy_tot_amt,frg_crncy_tax_amt,frg_crncy_net_amt,emp_id,emp_cd,bsn_unit_id,bsn_unit_cd,bsn_unit_nm,terminal_nm,trans_begin_dttm,trans_end_dttm,st_id,st_cd,trans_desc,delv_mode,pay_st_id,pay_st_cd,gift_flag,batch_run_id,job_run_id,src_sys_id,src_sys_nm,tenant_id,rec_creat_by,rec_creat_dttm
20000613500146,2000-06-13 10:59:26,20000613500146,2000-06-13 10:59:26,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000613103300146,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500146,500146,Vaughn Mclean,12.6788,19.1402,31.819,2000-06-13 11:10:42,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1657.74,14.5,1850.04,1657.74,14.5,1850.04,50001,CD50001,200020,BSN_200020,SITE00020,COUNTER_NO_13,2000-06-13 10:59:26,2000-06-13 11:10:42,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 11:10:42
20000613500130,2000-06-13 11:06:12,20000613500130,2000-06-13 11:06:12,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000613103300130,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500130,500130,Saul Leblanc,69.9689,8.77251,78.7414,2000-06-13 11:06:12,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,47.3722,14.5,52.8674,47.3722,14.5,52.8674,50001,CD50001,200037,BSN_200037,SITE00037,COUNTER_NO_8,2000-06-13 11:06:12,2000-06-13 11:06:12,31,S,Null transactions,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 11:06:12
20000613500134,2000-06-13 11:17:26,20000613500134,2000-06-13 11:17:26,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000613103300134,121530001,CD121530001,Selling Location,30150001,CD30150001,HOME,CUST500134,500134,Arabella Boyd,37.7604,33.9457,71.7061,2000-06-13 11:17:26,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,USD,USD,1168.26,14.5,1303.78,1168.26,14.5,1303.78,50003,CD50003,100048,BSN_100048,AREA00048,COUNTER_NO_6,2000-06-13 11:17:26,2000-06-13 11:17:26,31,S,Regular Sale,Store Counter,34,C,t,,,SRC1,,100001,,2000-06-13 11:17:26
20000613500145,2000-06-13 11:17:28,20000613500145,2000-06-13 11:17:28,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300145,121530001,CD121530001,Selling Location,30150001,CD30150001,HOME,CUST500145,500145,Natasha Booker,65.6379,18.2546,83.8925,2000-06-13 11:17:28,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,USD,USD,701.439,14.5,777.721,701.439,14.5,777.721,50004,CD50004,100027,BSN_100027,AREA00027,COUNTER_NO_13,2000-06-13 11:17:28,2000-06-13 11:17:28,31,S,Return of an item,Store Counter,34,C,t,,,SRC1,,100001,,2000-06-13 11:17:28
20000613500126,2000-06-13 11:25:42,20000613500126,2000-06-13 11:25:42,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300126,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500126,500126,Micah Gardner,58.5443,61.3726,119.917,2000-06-13 11:25:42,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,1927.52,14.5,2137.14,1927.52,14.5,2137.14,50001,CD50001,200020,BSN_200020,SITE00020,COUNTER_NO_3,2000-06-13 11:25:42,2000-06-13 11:25:42,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 11:25:42
20000613500132,2000-06-13 11:50:50,20000613500132,2000-06-13 11:50:50,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300132,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500132,500132,Tucker Cruz,46.3809,48.7919,95.1727,2000-06-13 11:52:48,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1598.12,14.5,1783.5,1598.12,14.5,1783.5,50001,CD50001,200004,BSN_200004,SITE00004,COUNTER_NO_10,2000-06-13 11:50:50,2000-06-13 11:52:48,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 11:52:48
20000613500141,2000-06-13 11:53:18,20000613500141,2000-06-13 11:53:18,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300141,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500141,500141,Brayden Farley,43.8021,35.2366,79.0387,2000-06-13 11:53:18,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,1210.8,14.5,1342.48,1210.8,14.5,1342.48,50001,CD50001,200042,BSN_200042,SITE00042,COUNTER_NO_4,2000-06-13 11:53:18,2000-06-13 11:53:18,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 11:53:18
20000613500148,2000-06-13 12:08:54,20000613500148,2000-06-13 12:08:54,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300148,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500148,500148,Giuliana Sears,74.8086,76.2162,151.025,2000-06-13 12:08:54,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,1021.33,14.5,1132.4,1021.33,14.5,1132.4,50001,CD50001,200039,BSN_200039,SITE00039,COUNTER_NO_8,2000-06-13 12:08:54,2000-06-13 12:08:54,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 12:08:54
20000613500139,2000-06-13 12:13:20,20000613500139,2000-06-13 12:13:20,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300139,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500139,500139,Myra Cash,36.7313,10.5255,47.2568,2000-06-13 12:13:20,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,35.9629,14.5,40.1346,35.9629,14.5,40.1346,50001,CD50001,200003,BSN_200003,SITE00003,COUNTER_NO_13,2000-06-13 12:13:20,2000-06-13 12:13:20,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 12:13:20
20000613500153,2000-06-13 12:14:52,20000613500153,2000-06-13 12:14:52,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300153,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500153,500153,Sloan Vinson,62.5352,62.4949,125.03,2000-06-13 12:14:52,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,493.653,14.5,547.338,493.653,14.5,547.338,50001,CD50001,200044,BSN_200044,SITE00044,COUNTER_NO_4,2000-06-13 12:14:52,2000-06-13 12:14:52,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 12:14:52
20000613500144,2000-06-13 12:14:52,20000613500144,2000-06-13 12:14:52,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300144,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500144,500144,Trey Raymond,79.4324,41.6621,121.094,2000-06-13 12:13:40,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,883.882,14.5,986.412,883.882,14.5,986.412,50001,CD50001,200024,BSN_200024,SITE00024,COUNTER_NO_8,2000-06-13 12:14:52,2000-06-13 12:13:40,31,S,Merchandise transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 12:13:40
20000613500131,2000-06-13 12:21:42,20000613500131,2000-06-13 12:21:42,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000613103300131,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500131,500131,Martha Murray,75.1083,4.34998,79.4583,2000-06-13 12:23:36,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,500.141,14.5,558.158,500.141,14.5,558.158,50001,CD50001,200043,BSN_200043,SITE00043,COUNTER_NO_9,2000-06-13 12:21:42,2000-06-13 12:23:36,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 12:23:36
20000613500147,2000-06-13 12:42:00,20000613500147,2000-06-13 12:42:00,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300147,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500147,500147,Ingrid Decker,70.9595,81.9942,152.954,2000-06-13 12:47:18,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,995.781,14.5,1111.29,995.781,14.5,1111.29,50001,CD50001,200020,BSN_200020,SITE00020,COUNTER_NO_2,2000-06-13 12:42:00,2000-06-13 12:47:18,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 12:47:18
20000613500151,2000-06-13 12:48:36,20000613500151,2000-06-13 12:48:36,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300151,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500151,500151,Martha Love,32.2518,90.5629,122.815,2000-06-13 12:48:36,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,232.203,14.5,257.455,232.203,14.5,257.455,50001,CD50001,200047,BSN_200047,SITE00047,COUNTER_NO_11,2000-06-13 12:48:36,2000-06-13 12:48:36,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 12:48:36
20000613500157,2000-06-13 12:48:36,20000613500157,2000-06-13 12:48:36,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300157,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500157,500157,Gilbert Ramsey,94.5221,85.4759,179.998,2000-06-13 12:51:06,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,796.784,14.5,889.211,796.784,14.5,889.211,50001,CD50001,200045,BSN_200045,SITE00045,COUNTER_NO_1,2000-06-13 12:48:36,2000-06-13 12:51:06,31,S,Merchandise transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 12:51:06
20000613500150,2000-06-13 12:51:08,20000613500150,2000-06-13 12:51:08,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300150,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500150,500150,Kaleigh Rice,72.1193,35.0567,107.176,2000-06-13 12:57:00,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1800.9,14.5,2009.81,1800.9,14.5,2009.81,50001,CD50001,200001,BSN_200001,SITE00001,COUNTER_NO_4,2000-06-13 12:51:08,2000-06-13 12:57:00,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 12:57:00
20000613500168,2000-06-13 13:10:36,20000613500168,2000-06-13 13:10:36,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300168,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500168,500168,Jamal Hart,25.4539,63.2398,88.6937,2000-06-13 13:10:36,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,382.32,14.5,426.669,382.32,14.5,426.669,50001,CD50001,200022,BSN_200022,SITE00022,COUNTER_NO_14,2000-06-13 13:10:36,2000-06-13 13:10:36,31,S,Merchandise transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 13:10:36
20000613500164,2000-06-13 13:10:10,20000613500164,2000-06-13 13:10:10,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300164,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500164,500164,Haylie Collins,96.9387,5.00416,101.943,2000-06-13 13:10:10,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,945.151,14.5,1047.94,945.151,14.5,1047.94,50001,CD50001,200003,BSN_200003,SITE00003,COUNTER_NO_1,2000-06-13 13:10:10,2000-06-13 13:10:10,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 13:10:10
20000613500154,2000-06-13 13:27:00,20000613500154,2000-06-13 13:27:00,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300154,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500154,500154,Edwin Sharp,6.17981,11.6355,17.8154,2000-06-13 13:37:00,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1771.08,14.5,2002.21,1771.08,14.5,2002.21,50001,CD50001,200005,BSN_200005,SITE00005,COUNTER_NO_12,2000-06-13 13:27:00,2000-06-13 13:37:00,31,S,Merchandise transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 13:37:00
20000613500163,2000-06-13 13:57:04,20000613500163,2000-06-13 13:57:04,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000613103300163,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500163,500163,Esteban Gardner,67.685,93.0469,160.732,2000-06-13 13:57:04,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,61.3026,14.5,67.9692,61.3026,14.5,67.9692,50001,CD50001,200001,BSN_200001,SITE00001,COUNTER_NO_9,2000-06-13 13:57:04,2000-06-13 13:57:04,31,S,Regular Sale,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 13:57:04
20000613500159,2000-06-13 13:57:48,20000613500159,2000-06-13 13:57:48,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300159,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500159,500159,Rylee Wright,57.554,63.9793,121.533,2000-06-13 13:57:48,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,1377.26,14.5,1537.02,1377.26,14.5,1537.02,50001,CD50001,200042,BSN_200042,SITE00042,COUNTER_NO_2,2000-06-13 13:57:48,2000-06-13 13:57:48,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 13:57:48
20000613500160,2000-06-13 13:58:42,20000613500160,2000-06-13 13:58:42,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300160,121530001,CD121530001,Selling Location,30150001,CD30150001,HOME,CUST500160,500160,Camren Sandoval,34.4355,86.7894,121.225,2000-06-13 13:58:42,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,USD,USD,1866.72,14.5,2069.73,1866.72,14.5,2069.73,50003,CD50003,100040,BSN_100040,AREA00040,COUNTER_NO_13,2000-06-13 13:58:42,2000-06-13 13:58:42,31,S,Return of an item,Store Counter,34,C,t,,,SRC1,,100001,,2000-06-13 13:58:42
20000613500174,2000-06-13 14:03:54,20000613500174,2000-06-13 14:03:54,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300174,121530001,CD121530001,Selling Location,30150001,CD30150001,HOME,CUST500174,500174,Israel Davenport,48.8709,24.3256,73.1965,2000-06-13 14:03:54,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,USD,USD,1823.37,14.5,2034.88,1823.37,14.5,2034.88,50004,CD50004,100011,BSN_100011,AREA00011,COUNTER_NO_8,2000-06-13 14:03:54,2000-06-13 14:03:54,31,S,Return of an item,Store Counter,34,C,t,,,SRC1,,100001,,2000-06-13 14:03:54
20000613500182,2000-06-13 14:26:42,20000613500182,2000-06-13 14:26:42,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300182,121530001,CD121530001,Selling Location,30150001,CD30150001,HOME,CUST500182,500182,Adrienne Patrick,86.7674,30.1556,116.923,2000-06-13 14:26:42,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,USD,USD,28.5519,14.5,31.8639,28.5519,14.5,31.8639,50003,CD50003,100004,BSN_100004,AREA00004,COUNTER_NO_9,2000-06-13 14:26:42,2000-06-13 14:26:42,31,S,Merchandise transactions,Post,34,C,t,,,SRC1,,100001,,2000-06-13 14:26:42
20000613500171,2000-06-13 16:50:42,20000613500171,2000-06-13 16:50:42,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000613103300171,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500171,500171,Jefferson Evans,71.8404,90.5182,162.359,2000-06-13 16:50:42,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,1491.73,14.5,1664.77,1491.73,14.5,1664.77,50001,CD50001,200015,BSN_200015,SITE00015,COUNTER_NO_2,2000-06-13 16:50:42,2000-06-13 16:50:42,31,S,Null transactions,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 16:50:42
20000613500162,2000-06-13 16:50:48,20000613500162,2000-06-13 16:50:48,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300162,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500162,500162,Elijah Benton,68.8356,52.4143,121.25,2000-06-13 16:57:58,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,96.9437,14.5,108.189,96.9437,14.5,108.189,50001,CD50001,200012,BSN_200012,SITE00012,COUNTER_NO_4,2000-06-13 16:50:48,2000-06-13 16:57:58,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 16:57:58
20000613500187,2000-06-13 16:46:44,20000613500187,2000-06-13 16:46:44,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300187,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500187,500187,Kensley Byrd,71.4566,7.31393,78.7705,2000-06-13 17:05:14,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,11.0527,14.5,12.4951,11.0527,14.5,12.4951,50001,CD50001,200041,BSN_200041,SITE00041,COUNTER_NO_12,2000-06-13 16:46:44,2000-06-13 17:05:14,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 17:05:14
20000613500199,2000-06-13 17:28:42,20000613500199,2000-06-13 17:28:42,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000613103300199,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500199,500199,Sonny Bullock,55.6374,57.4352,113.073,2000-06-13 18:04:06,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,29.1659,14.5,32.5491,29.1659,14.5,32.5491,50001,CD50001,200019,BSN_200019,SITE00019,COUNTER_NO_13,2000-06-13 17:28:42,2000-06-13 18:04:06,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 18:04:06
20000613500198,2000-06-13 17:28:42,20000613500198,2000-06-13 17:28:42,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000613103300198,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500198,500198,Titus Woodard,72.2276,99.9904,172.218,2000-06-13 18:09:28,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,135.733,14.5,153.446,135.733,14.5,153.446,50001,CD50001,200017,BSN_200017,SITE00017,COUNTER_NO_9,2000-06-13 17:28:42,2000-06-13 18:09:28,31,S,Regular Sale,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 18:09:28
20000613500188,2000-06-13 18:12:02,20000613500188,2000-06-13 18:12:02,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300188,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500188,500188,Antoine Buckley,50.5661,26.8688,77.4349,2000-06-13 18:12:20,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1195.41,14.5,1351.41,1195.41,14.5,1351.41,50001,CD50001,200009,BSN_200009,SITE00009,COUNTER_NO_5,2000-06-13 18:12:02,2000-06-13 18:12:20,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 18:12:20
20000613500195,2000-06-13 19:17:16,20000613500195,2000-06-13 19:17:16,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000613103300195,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500195,500195,Jillian Grimes,98.6524,12.9745,111.627,2000-06-13 19:17:16,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,839.96,14.5,937.395,839.96,14.5,937.395,50001,CD50001,200003,BSN_200003,SITE00003,COUNTER_NO_3,2000-06-13 19:17:16,2000-06-13 19:17:16,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 19:17:16
20000613500189,2000-06-13 19:17:16,20000613500189,2000-06-13 19:17:16,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300189,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500189,500189,Lincoln Pope,67.4445,30.0606,97.5051,2000-06-13 19:17:34,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1859.16,14.5,2101.78,1859.16,14.5,2101.78,50001,CD50001,200035,BSN_200035,SITE00035,COUNTER_NO_2,2000-06-13 19:17:16,2000-06-13 19:17:34,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 19:17:34
20000613500197,2000-06-13 18:54:18,20000613500197,2000-06-13 18:54:18,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300197,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500197,500197,Audrey Wall,28.3205,71.1552,99.4757,2000-06-13 19:29:52,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1851.03,14.5,2092.59,1851.03,14.5,2092.59,50001,CD50001,200008,BSN_200008,SITE00008,COUNTER_NO_5,2000-06-13 18:54:18,2000-06-13 19:29:52,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 19:29:52
20000613500178,2000-06-13 19:29:58,20000613500178,2000-06-13 19:29:58,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000613103300178,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500178,500178,Ernest Cox,8.71453,36.9308,45.6453,2000-06-13 20:06:40,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,751.097,14.5,838.225,751.097,14.5,838.225,50001,CD50001,200030,BSN_200030,SITE00030,COUNTER_NO_5,2000-06-13 19:29:58,2000-06-13 20:06:40,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 20:06:40
20000614500082,2000-06-14 07:29:40,20000614500082,2000-06-14 07:29:40,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000614103300082,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500082,500082,Angeline Bullock,90.0295,6.7297,96.7592,2000-06-14 07:29:40,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,906.959,14.5,1012.17,906.959,14.5,1012.17,50001,CD50001,200036,BSN_200036,SITE00036,COUNTER_NO_11,2000-06-14 07:29:40,2000-06-14 07:29:40,31,S,Regular Sale,Courier,34,C,t,,,SRC1,,100001,,2000-06-14 07:29:40
20000614500055,2000-06-14 09:53:36,20000614500055,2000-06-14 09:53:36,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000614103300055,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500055,500055,Alicia Snyder,28.9043,98.574,127.478,2000-06-14 09:53:36,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,442.456,14.5,490.573,442.456,14.5,490.573,50001,CD50001,200010,BSN_200010,SITE00010,COUNTER_NO_14,2000-06-14 09:53:36,2000-06-14 09:53:36,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-14 09:53:36
20000614500028,2000-06-14 11:02:18,20000614500028,2000-06-14 11:02:18,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000614103300028,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500028,500028,Valeria Santiago,25.9506,1.51106,27.4616,2000-06-14 11:11:46,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1503.28,14.5,1677.67,1503.28,14.5,1677.67,50001,CD50001,200022,BSN_200022,SITE00022,COUNTER_NO_1,2000-06-14 11:02:18,2000-06-14 11:11:46,31,S,Merchandise transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-14 11:11:46
20000615500160,2000-06-15 04:25:36,20000615500160,2000-06-15 04:25:36,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000615103300160,121530001,CD121530001,Selling Location,30150001,CD30150001,HOME,CUST500160,500160,Camren Sandoval,72.8556,85.4275,158.283,2000-06-15 04:25:36,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,USD,USD,287.8,14.5,319.098,287.8,14.5,319.098,50002,CD50002,100015,BSN_100015,AREA00015,COUNTER_NO_13,2000-06-15 04:25:36,2000-06-15 04:25:36,31,S,Regular Sale,Ex-Warehouse,34,C,t,,,SRC1,,100001,,2000-06-15 04:25:36
20000615500183,2000-06-15 09:25:52,20000615500183,2000-06-15 09:25:52,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000615103300183,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500183,500183,Joey Blevins,21.6775,17.872,39.5495,2000-06-15 10:34:46,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1005.12,14.5,1121.72,1005.12,14.5,1121.72,50001,CD50001,200049,BSN_200049,SITE00049,COUNTER_NO_9,2000-06-15 09:25:52,2000-06-15 10:34:46,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-15 10:34:46
20000615500068,2000-06-15 12:47:34,20000615500068,2000-06-15 12:47:34,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000615103300068,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500068,500068,Agustin Sanford,30.3442,35.8535,66.1977,2000-06-15 13:53:14,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,967.394,14.5,1093.64,967.394,14.5,1093.64,50001,CD50001,200004,BSN_200004,SITE00004,COUNTER_NO_14,2000-06-15 12:47:34,2000-06-15 13:53:14,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-15 13:53:14
20000615500075,2000-06-15 15:53:22,20000615500075,2000-06-15 15:53:22,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000615103300075,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500075,500075,Orion Burgess,18.1319,9.53437,27.6663,2000-06-15 15:53:22,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,764.965,14.5,853.701,764.965,14.5,853.701,50001,CD50001,200027,BSN_200027,SITE00027,COUNTER_NO_9,2000-06-15 15:53:22,2000-06-15 15:53:22,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,2000-06-15 15:53:22
